node1	node2	weight	headerCode
"4027"	"5548"	"3.75734567642212"	"RES"
"4027"	"5706"	"2.25973081588745"	"ECON"
"4027"	"5887"	"2.78246080875397"	"ECON"
"4027"	"5934"	"3.03821802139282"	"SL"
"4027"	"6020"	"4.14039325714111"	"MED"
"4027"	"6039"	"2.44948983192444"	"ECON"
"4027"	"6118"	"1.76546967029572"	"WA"
"4027"	"6179"	"0.468807220458984"	"ECON"
"4027"	"6261"	"0.741929054260254"	"PF"
"4027"	"6369"	"0.418090552091599"	"PF"
"4027"	"6643"	"6.32455539703369"	"ECON"
"4027"	"6705"	"1.78885436058044"	"WA"
"4027"	"7025"	"2.19089031219482"	"SL"
"4027"	"7061"	"3.38061690330505"	"SOS"
"4027"	"7064"	"2.73861289024353"	"MOB"
"4027"	"7259"	"0.697721600532532"	"ECON"
"4027"	"7881"	"0.709326922893524"	"ECON"
"4027"	"7910"	"15.4919338226318"	"SEC"
"4027"	"7975"	"4.2966890335083"	"ECON"
"4027"	"8237"	"0.806477844715118"	"ECON"
"4027"	"8238"	"0.674839198589325"	"INFO"
"4027"	"8585"	"3.46410155296326"	"PF"
"4027"	"8686"	"5.85540056228638"	"ECON"
"4027"	"9134"	"1.30930733680725"	"PF"
"4027"	"10038"	"3.38061690330505"	"DEF"
"4027"	"10086"	"2.33549690246582"	"PF"
"4027"	"10608"	"3.38061690330505"	"SOS"
"4027"	"11068"	"1.22093534469604"	"ECON"
"4027"	"11266"	"1.03741657733917"	"ECON"
"4027"	"11802"	"1.28653502464294"	"PF"
"4027"	"11933"	"0.169202148914337"	"SOC"
"4027"	"12088"	"1.75411605834961"	"SL"
"4027"	"12150"	"0.709326922893524"	"MOB"
"4027"	"12208"	"0.927477777004242"	"ECON"
"4027"	"12350"	"8.9442720413208"	"PF"
"4027"	"14941"	"1.60643863677979"	"ECON"
"4027"	"15366"	"2.19089031219482"	"ECON"
"4027"	"15788"	"2.33549690246582"	"ECON"
"4027"	"16105"	"2.08893179893494"	"WA"
"4027"	"17346"	"1.45735847949982"	"DEF"
"4027"	"19123"	"1.39121663570404"	"DEF"
"4028"	"4021"	"3.30289125442505"	"ECON"
"4028"	"4027"	"3.75734567642212"	"CONV"
"4028"	"4027"	"1.04684782028198"	"ECON"
"4028"	"4028"	"15.4919338226318"	"CONV"
"4028"	"4028"	"2.07019662857056"	"DEF"
"4028"	"4028"	"53.5976185798645"	"ECON"
"4028"	"4028"	"1.80090069770813"	"INFO"
"4028"	"4028"	"15.4919338226318"	"MOB"
"4028"	"4028"	"0.565685451030731"	"PF"
"4028"	"4028"	"15.4919338226318"	"SOS"
"4028"	"4036"	"0.981761395931244"	"ECON"
